source_string,code_system,concept_id,concept_name,domain_id,vocabulary_id,mapping_version,decided_by,decided_on,note
51877,SOURCE,3033966,Methicillin resistant Staphylococcus aureus (MRSA) DNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51877 'MRSA PCR' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51878,SOURCE,3035653,Mycoplasma pneumoniae [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51878 'Mycoplasma pneumoniae' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51879,SOURCE,3045028,Neisseria gonorrhoeae rRNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51879 'Neisseria gonorrhoeae' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51880,SOURCE,1616677,Norovirus genogroup I RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51880 'Norovirus Genogroup I' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51881,SOURCE,1616915,Norovirus genogroup II RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51881 'Norovirus Genogroup II' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51882,SOURCE,3012744,Ova and parasites identified in Specimen by Light microscopy,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51882 'O & P' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51883,SOURCE,40758227,Parainfluenza virus 1 [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51883 'Parainfluenza 1' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51884,SOURCE,40758228,Parainfluenza virus 2 [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51884 'Parainfluenza 2' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51885,SOURCE,40758229,Parainfluenza virus 3 [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51885 'Parainfluenza 3' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51886,SOURCE,3038297,Parainfluenza virus 4 RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51886 'Parainfluenza 4' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51887,SOURCE,36305551,Protein electrophoresis panel - Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51887 'PEP, Body Fluid' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51888,SOURCE,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51888 'PEP, Body Fluid, Gamma Region' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51889,SOURCE,3013297,Phosphatidylglycerol [Presence] in Amniotic fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51889 'Phosphatidylglycerol' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51890,SOURCE,723477,SARS-CoV-2 (COVID-19) Ag [Presence] in Respiratory specimen by Rapid immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51890 'Rapid COVID-19' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51891,SOURCE,3005156,Respiratory syncytial virus A RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51891 'Respiratory Syncytial Virus A' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51892,SOURCE,3000108,Respiratory syncytial virus B RNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51892 'Respiratory Syncytial Virus B' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51893,SOURCE,40764165,Staphylococcus aureus DNA [Presence] in Specimen by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51893 'Staph aureus PCR' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51894,SOURCE,21491660,Streptococcus pyogenes Ag [Presence] in Throat by Rapid immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51894 'Strep A, Rapid Antigen' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51895,SOURCE,21491660,Streptococcus pyogenes Ag [Presence] in Throat by Rapid immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51895 'Strep A, Rapid Antigen' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51896,SOURCE,3013569,Microscopic observation [Identifier] in Body fluid by Sudan black stain,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51896 'Sudan Stain' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51897,SOURCE,3017439,Surfactant/Albumin [Mass Ratio] in Amniotic fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51897 'Surfactant/Albumin' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51898,SOURCE,3017439,Surfactant/Albumin [Mass Ratio] in Amniotic fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51898 'Surf/Alb' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51899,SOURCE,3047204,Trichomonas vaginalis [Presence] in Specimen by Wet preparation,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51899 'Trichomonas vaginalis' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51900,SOURCE,3050920,Urate [Mass/volume] in Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51900 'Uric Acid, Body Fluid' (Other Body Fluid; Chemistry); community mapping, imported 2026-09-11"
51910,SOURCE,3011544,Albumin [Mass/volume] in Pleural fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51910 '(Albumin)' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51911,SOURCE,3019891,Alpha 1 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51911 'Alpha-1' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51912,SOURCE,3005504,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51912 'Alpha-2' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51913,SOURCE,3003304,Beta globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51913 'Beta' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51914,SOURCE,46236184,Clostridium perfringens [Presence] in Specimen by Organism specific culture,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51914 'Clostrid' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51915,SOURCE,3024255,Cryptococcus sp Ag [Presence] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51915 'Cryptococ' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51917,SOURCE,3000265,Immunoelectrophoresis for Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51917 'Immunoelectrophoresis, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51918,SOURCE,3015390,IgG [Mass/volume] in Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51918 'Immunoglobulin G, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51919,SOURCE,3016098,Osmolality of Pleural fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51919 'Osmolality, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51920,SOURCE,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51920 'PEP, Pleural, Gamma Region' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51921,SOURCE,46236287,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Pleural fluid by Immunoassay,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51921 'proBNP, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51922,SOURCE,3004717,Urea nitrogen [Mass/volume] in Pleural fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51922 'Urea Nitrogen, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51923,SOURCE,40763523,Urate [Mass/volume] in Pleural fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51923 'Uric Acid, Pleural' (Pleural; Chemistry); community mapping, imported 2026-09-11"
51925,SOURCE,3023505,Fat [Mass/time] in 72 hour Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51925 '72 Hr Fat' (Stool; Chemistry); community mapping, imported 2026-09-11"
51926,SOURCE,40757477,Albumin [Mass/volume] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51926 '(Albumin)' (Stool; Chemistry); community mapping, imported 2026-09-11"
51927,SOURCE,40757477,Albumin [Mass/volume] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51927 'Albumin, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51928,SOURCE,3019891,Alpha 1 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51928 'Alpha-1' (Stool; Chemistry); community mapping, imported 2026-09-11"
51929,SOURCE,3005504,Alpha 2 globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51929 'Alpha-2' (Stool; Chemistry); community mapping, imported 2026-09-11"
51930,SOURCE,3021162,Amylase [Enzymatic activity/volume] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51930 'Amylase, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51931,SOURCE,3003304,Beta globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51931 'Beta' (Stool; Chemistry); community mapping, imported 2026-09-11"
51932,SOURCE,3024733,Bilirubin.total [Presence] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51932 'Bilirubin, Total, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51933,SOURCE,3051552,Clostridioides difficile toxin genes [Presence] in Stool by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51933 'C. diff PCR' (Stool; Chemistry); community mapping, imported 2026-09-11"
51934,SOURCE,3032068,Clostridioides difficile toxin A+B [Presence] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51934 'C Diff Toxin Antigen Assay' (Stool; Chemistry); community mapping, imported 2026-09-11"
51935,SOURCE,3015548,Cholesterol [Moles/volume] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51935 'Cholesterol, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51936,SOURCE,3032057,Clostridioides difficile [Presence] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51936 'Clostrid' (Stool; Chemistry); community mapping, imported 2026-09-11"
51937,SOURCE,3052695,Creatinine [Moles/volume] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51937 'Creatinine, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51938,SOURCE,3024255,Cryptococcus sp Ag [Presence] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51938 'Cryptococ' (Stool; Chemistry); community mapping, imported 2026-09-11"
51940,SOURCE,3023700,Gamma globulin/Protein.total in Body fluid by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51940 'Gamma' (Stool; Chemistry); community mapping, imported 2026-09-11"
51941,SOURCE,3040980,Glucose [Presence] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51941 'Glucose, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51942,SOURCE,3015390,IgG [Mass/volume] in Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51942 'IgG, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51943,SOURCE,3000265,Immunoelectrophoresis for Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51943 'Immunoelectrophoresis, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51944,SOURCE,3007869,Lactate dehydrogenase [Enzymatic activity/volume] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51944 'Lactate Dehydrogenase, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51945,SOURCE,40758035,Norovirus genogroup I RNA [Presence] in Stool by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51945 'Norovirus Genogroup I' (Stool; Chemistry); community mapping, imported 2026-09-11"
51946,SOURCE,40758036,Norovirus genogroup II RNA [Presence] in Stool by NAA with probe detection,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51946 'Norovirus Genogroup II' (Stool; Chemistry); community mapping, imported 2026-09-11"
51947,SOURCE,3020389,Ova and parasites identified in Stool by Concentration,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51947 'O & P' (Stool; Chemistry); community mapping, imported 2026-09-11"
51948,SOURCE,3024796,Fat.microscopic observation [Identifier] in Stool by Sudan IV stain,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51948 'Sudan Stain' (Stool; Chemistry); community mapping, imported 2026-09-11"
51949,SOURCE,3051707,Protein [Mass/volume] in Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51949 'Total Protein, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51950,SOURCE,46236065,Triglyceride [Mass/mass] in 24 hour Stool,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51950 'Triglycerides, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51951,SOURCE,3019930,Urea nitrogen [Mass/volume] in Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51951 'Urea Nitrogen, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51952,SOURCE,3028566,Urate [Moles/volume] in Specimen,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51952 'Uric Acid, Stool' (Stool; Chemistry); community mapping, imported 2026-09-11"
51957,SOURCE,3026205,17-Hydroxycorticosteroids [Mass/volume] in Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51957 '17-Hydroxycorticosteroids' (Urine; Chemistry); community mapping, imported 2026-09-11"
51958,SOURCE,3020027,17-Ketosteroids [Mass/time] in 24 hour Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51958 '17-Ketosteroids, Urine' (Urine; Chemistry); community mapping, imported 2026-09-11"
51959,SOURCE,3005148,5-Hydroxyindoleacetate [Mass/time] in 24 hour Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51959 '5-HIAA, Urine' (Urine; Chemistry); community mapping, imported 2026-09-11"
51960,SOURCE,3032449,Aldolase [Enzymatic activity/volume] in Body fluid,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51960 'Aldolase' (Urine; Chemistry); community mapping, imported 2026-09-11"
51961,SOURCE,3026665,Alpha 1 globulin/Protein.total in Urine by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51961 'Alpha-1' (Urine; Chemistry); community mapping, imported 2026-09-11"
51962,SOURCE,3028558,Alpha 2 globulin/Protein.total in Urine by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51962 'Alpha-2' (Urine; Chemistry); community mapping, imported 2026-09-11"
51963,SOURCE,3003046,Amylase/Creatinine renal clearance [Ratio] in Urine and Serum or Plasma,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51963 'Amylase/Creatinine Clearance' (Urine; Chemistry); community mapping, imported 2026-09-11"
51964,SOURCE,3017315,Amylase [Enzymatic activity/volume] in Urine,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51964 'Amylase, Serum' (Urine; Chemistry); community mapping, imported 2026-09-11"
51965,SOURCE,3009565,Beta globulin/Protein.total in Urine by Electrophoresis,Measurement,LOINC,1,MIT-LCP mimic-code d_labitems_to_loinc (SSSOM),2022-03-01,"MIMIC-IV d_labitems itemid 51965 'Beta' (Urine; Chemistry); community mapping, imported 2026-09-11"
